year,geo_name,geo,soc_name,soc,sex_name,sex,num_ppl,num_ppl_moe,avg_wage_ft,avg_wage_ft_moe
2015,"California","04000US06","Tailors, dressmakers, & sewers","516050","Male","1",3978,598.12,48453.5,15202.7
2015,"California","04000US06","Tailors, dressmakers, & sewers","516050","Female","2",7396,746.232,32377.3,3346.2
2015,"California","04000US06","Textile knitting & weaving machine setters, operators, & tenders","516063","Male","1",88,72.0155,18826.5,7660.87
2015,"California","04000US06","Textile knitting & weaving machine setters, operators, & tenders","516063","Female","2",165,118.018,16958.9,4180.76
2015,"California","04000US06","Textile winding, twisting, & drawing out machine setters, operators, & tenders","516064","Male","1",14,22.7997,45069.9,7.56983e-12
2015,"California","04000US06","Textile winding, twisting, & drawing out machine setters, operators, & tenders","516064","Female","2",18,30.4481,5365.47,0.0
2015,"California","04000US06","Upholsterers","516093","Male","1",2959,519.21,37217.7,10668.7
2015,"California","04000US06","Upholsterers","516093","Female","2",529,191.309,22397.6,3410.56
2015,"California","04000US06","Cabinetmakers & bench carpenters","517011","Male","1",4178,632.18,34612.4,3864.69
2015,"California","04000US06","Cabinetmakers & bench carpenters","517011","Female","2",111,130.715,30037.9,1.01912e-11
2015,"California","04000US06","Furniture finishers","517021","Male","1",474,173.714,29822.8,4676.75
2015,"California","04000US06","Furniture finishers","517021","Female","2",73,56.9037,22068.9,1825.38
2015,"California","04000US06","Sawing machine setters, operators, & tenders, wood","517041","Male","1",1218,334.042,29057.2,3575.01
2015,"California","04000US06","Sawing machine setters, operators, & tenders, wood","517041","Female","2",251,131.346,26586.9,4713.9
2015,"California","04000US06","Woodworking machine setters, operators, & tenders, except sawing","517042","Male","1",1066,303.025,29355.5,5729.12
2015,"California","04000US06","Woodworking machine setters, operators, & tenders, except sawing","517042","Female","2",83,85.907,27103.0,22215.4
2015,"California","04000US06","Power plant operators, distributors, & dispatchers","518010","Male","1",2552,361.513,99571.9,6825.52
2015,"California","04000US06","Power plant operators, distributors, & dispatchers","518010","Female","2",162,93.1686,111531.0,27617.2
2015,"California","04000US06","Stationary engineers & boiler operators","518021","Male","1",10154,935.22,66675.5,3141.99
2015,"California","04000US06","Stationary engineers & boiler operators","518021","Female","2",231,118.91,63852.3,17301.0
2015,"California","04000US06","Water & wastewater treatment plant & system operators","518031","Male","1",7914,895.981,63076.0,3125.5
2015,"California","04000US06","Water & wastewater treatment plant & system operators","518031","Female","2",169,86.5378,51442.5,20339.1
2015,"California","04000US06","Miscellaneous plant & system operators","518090","Male","1",3220,481.5,72286.5,4671.54
2015,"California","04000US06","Miscellaneous plant & system operators","518090","Female","2",247,168.716,53513.9,18591.3
2015,"California","04000US06","Chemical processing machine setters, operators, & tenders","519010","Male","1",5976,815.561,55213.9,5044.73
2015,"California","04000US06","Chemical processing machine setters, operators, & tenders","519010","Female","2",894,288.871,31702.7,6414.58
2015,"California","04000US06","Crushing, grinding, polishing, mixing, & blending workers","519020","Male","1",6458,827.171,34492.0,3128.43
2015,"California","04000US06","Crushing, grinding, polishing, mixing, & blending workers","519020","Female","2",830,296.605,32681.7,19054.8
2015,"California","04000US06","Cutting workers","519030","Male","1",5876,830.621,28844.1,1923.35
2015,"California","04000US06","Cutting workers","519030","Female","2",2442,445.302,17249.0,1940.18
2015,"California","04000US06","Extruding, forming, pressing, & compacting machine setters, operators, & tenders","519041","Male","1",1140,289.731,36809.1,5024.0
2015,"California","04000US06","Extruding, forming, pressing, & compacting machine setters, operators, & tenders","519041","Female","2",263,144.96,19773.2,3281.35
2015,"California","04000US06","Furnace, kiln, oven, drier, & kettle operators & tenders","519051","Male","1",622,199.058,34935.7,6255.27
2015,"California","04000US06","Furnace, kiln, oven, drier, & kettle operators & tenders","519051","Female","2",130,106.988,42252.2,9183.77
2015,"California","04000US06","Inspectors, testers, sorters, samplers, & weighers","519061","Male","1",55864,2012.56,50878.4,1328.14
2015,"California","04000US06","Inspectors, testers, sorters, samplers, & weighers","519061","Female","2",35907,1732.24,34290.5,1349.33
2015,"California","04000US06","Jewelers & precious stone & metal workers","519071","Male","1",2793,533.165,35586.4,4275.13
2015,"California","04000US06","Jewelers & precious stone & metal workers","519071","Female","2",1433,334.603,37704.7,10029.7
2015,"California","04000US06","Medical, dental, & ophthalmic laboratory technicians","519080","Male","1",6376,788.504,45154.3,3698.7
2015,"California","04000US06","Medical, dental, & ophthalmic laboratory technicians","519080","Female","2",4587,536.012,36716.4,2746.13
2015,"California","04000US06","Packaging & filling machine operators & tenders","519111","Male","1",13677,1031.77,29686.3,1655.24
2015,"California","04000US06","Packaging & filling machine operators & tenders","519111","Female","2",18121,1204.9,21475.7,1176.13
2015,"California","04000US06","Painting workers","519120","Male","1",12909,1184.73,38795.1,2611.55
2015,"California","04000US06","Painting workers","519120","Female","2",1157,325.235,24936.6,2908.25
2015,"California","04000US06","Photographic process workers & processing machine operators","519151","Male","1",3410,624.121,67322.6,18842.0
2015,"California","04000US06","Photographic process workers & processing machine operators","519151","Female","2",2076,466.378,41465.7,8171.94
2015,"California","04000US06","Adhesive bonding machine operators & tenders","519191","Male","1",575,219.657,33569.3,9647.99
2015,"California","04000US06","Adhesive bonding machine operators & tenders","519191","Female","2",253,125.949,15574.8,4331.59
2015,"California","04000US06","Etchers & engravers","519194","Male","1",674,294.268,32551.1,8256.23
2015,"California","04000US06","Etchers & engravers","519194","Female","2",197,136.209,24908.5,5455.68
2015,"California","04000US06","Molders, shapers, & casters, except metal & plastic","519195","Male","1",3395,568.654,42179.7,5367.86
2015,"California","04000US06","Molders, shapers, & casters, except metal & plastic","519195","Female","2",228,126.061,27436.6,13100.6
2015,"California","04000US06","Paper goods machine setters, operators, & tenders","519196","Male","1",1672,377.272,36888.5,5142.5
2015,"California","04000US06","Paper goods machine setters, operators, & tenders","519196","Female","2",948,218.173,18735.7,4980.81
2015,"California","04000US06","Tire builders","519197","Male","1",117,85.4957,33536.4,6599.52
2015,"California","04000US06","Helpersproduction workers","519198","Male","1",4809,616.397,24175.4,2700.51
2015,"California","04000US06","Helpersproduction workers","519198","Female","2",2315,464.691,22008.3,2914.57
2015,"California","04000US06","Supervisors of transportation & material moving workers","531000","Male","1",18521,995.637,58427.8,3282.65
2015,"California","04000US06","Supervisors of transportation & material moving workers","531000","Female","2",4455,566.954,46199.8,4210.26
2015,"California","04000US06","Aircraft pilots & flight engineers","532010","Male","1",12051,863.734,109248.0,5787.04
2015,"California","04000US06","Aircraft pilots & flight engineers","532010","Female","2",982,311.646,81468.4,15119.1
2015,"California","04000US06","Air traffic controllers & airfield operations specialists","532020","Male","1",3364,566.284,94871.7,8958.08
2015,"California","04000US06","Air traffic controllers & airfield operations specialists","532020","Female","2",1020,324.672,83970.6,16786.3
2015,"California","04000US06","Flight attendants","532031","Male","1",2052,404.589,48693.4,5282.84
2015,"California","04000US06","Flight attendants","532031","Female","2",8598,827.074,44335.8,3418.86
2015,"California","04000US06","Ambulance drivers & attendants, except emergency medical technicians","533011","Male","1",1792,422.684,29306.3,5395.78
2015,"California","04000US06","Ambulance drivers & attendants, except emergency medical technicians","533011","Female","2",196,132.927,19087.7,6923.46
2015,"California","04000US06","Bus drivers","533020","Male","1",28713,1458.39,43725.3,1338.7
2015,"California","04000US06","Bus drivers","533020","Female","2",19441,1455.1,34202.3,1657.47
2015,"California","04000US06","Driver/sales workers & truck drivers","533030","Male","1",311890,5616.63,42750.7,575.071
2015,"California","04000US06","Driver/sales workers & truck drivers","533030","Female","2",16105,1126.73,36866.5,2343.26
2015,"California","04000US06","Taxi drivers & chauffeurs","533041","Male","1",29269,1661.21,34914.0,2448.53
2015,"California","04000US06","Taxi drivers & chauffeurs","533041","Female","2",4534,732.705,30746.1,5541.95
2015,"California","04000US06","Motor vehicle operators, all other","533099","Male","1",4521,629.229,31797.6,3399.17
2015,"California","04000US06","Motor vehicle operators, all other","533099","Female","2",919,270.66,26107.2,7343.11
2015,"California","04000US06","Locomotive engineers & operators","534010","Male","1",2240,429.42,79107.6,4824.61
2015,"California","04000US06","Locomotive engineers & operators","534010","Female","2",224,127.411,57515.3,16754.9
2015,"California","04000US06","Railroad conductors & yardmasters","534031","Male","1",2685,466.378,67712.3,5991.37
2015,"California","04000US06","Railroad conductors & yardmasters","534031","Female","2",294,183.931,67507.1,7590.86
2015,"California","04000US06","Ship & boat captains & operators","535020","Male","1",2753,448.494,78398.8,13226.7
2015,"California","04000US06","Ship & boat captains & operators","535020","Female","2",200,106.642,31904.7,7602.27
2015,"California","04000US06","Parking lot attendants","536021","Male","1",13115,1121.4,25642.4,2366.9
2015,"California","04000US06","Parking lot attendants","536021","Female","2",1788,376.74,17430.5,3427.0
2015,"California","04000US06","Automotive & watercraft service attendants-","536031","Male","1",7296,822.438,28549.4,2839.48
2015,"California","04000US06","Automotive & watercraft service attendants-","536031","Female","2",1320,355.61,21777.6,3959.36
2015,"California","04000US06","Transportation inspectors","536051","Male","1",3621,608.37,66149.8,5538.23
2015,"California","04000US06","Transportation inspectors","536051","Female","2",583,239.196,40123.4,11838.7
2015,"California","04000US06","Transportation attendants, except flight attendants","536061","Male","1",1145,413.541,53526.4,14238.2
2015,"California","04000US06","Transportation attendants, except flight attendants","536061","Female","2",716,197.402,27298.8,5618.14
2015,"California","04000US06","Crane & tower operators","537021","Male","1",3692,450.877,73990.3,7575.95
2015,"California","04000US06","Crane & tower operators","537021","Female","2",184,161.314,24915.4,5340.77
2015,"California","04000US06","Dredge, excavating, & loading machine operators","537030","Male","1",1497,360.343,47041.2,7335.32
2015,"California","04000US06","Dredge, excavating, & loading machine operators","537030","Female","2",7,11.9192,42402.6,0.0
2015,"California","04000US06","Industrial truck & tractor operators","537051","Male","1",63702,2869.41,29822.3,539.188
2015,"California","04000US06","Industrial truck & tractor operators","537051","Female","2",2845,507.928,28098.4,1946.42
2015,"California","04000US06","Cleaners of vehicles & equipment","537061","Male","1",42512,1908.57,24690.9,913.033
2015,"California","04000US06","Cleaners of vehicles & equipment","537061","Female","2",5434,687.862,20905.3,2063.47
2015,"California","04000US06","Laborers & freight, stock, & material movers, hand","537062","Male","1",187537,4006.61,32440.5,639.628
2015,"California","04000US06","Laborers & freight, stock, & material movers, hand","537062","Female","2",44000,1931.02,26271.4,1199.7
2015,"California","04000US06","Machine feeders & offbearers","537063","Male","1",1864,456.578,28125.0,4250.94
2015,"California","04000US06","Machine feeders & offbearers","537063","Female","2",1207,334.703,25717.0,3486.6
2015,"California","04000US06","Packers & packagers, hand","537064","Male","1",31238,2056.81,22987.2,748.009
2015,"California","04000US06","Packers & packagers, hand","537064","Female","2",45619,2035.78,19305.1,621.509
2015,"California","04000US06","Pumping station operators","537070","Male","1",1341,359.689,60055.7,9216.05
2015,"California","04000US06","Pumping station operators","537070","Female","2",128,108.965,39628.8,28467.1
2015,"California","04000US06","Refuse & recyclable material collectors","537081","Male","1",9760,1004.45,33649.4,2657.95
2015,"California","04000US06","Refuse & recyclable material collectors","537081","Female","2",891,228.857,33827.9,9031.8
2015,"California","04000US06","Military officer special & tactical operations leaders","551010","Male","1",3505,728.17,70442.8,6392.47
2015,"California","04000US06","Military officer special & tactical operations leaders","551010","Female","2",304,248.681,73342.7,7616.36
2015,"California","04000US06","Firstline enlisted military supervisors","552010","Male","1",7308,913.335,61176.2,3732.42
2015,"California","04000US06","Firstline enlisted military supervisors","552010","Female","2",1053,359.08,61298.9,8569.66
2015,"California","04000US06","Military enlisted tactical operations & air/weapons specialists & crew members","553010","Male","1",20941,1843.95,29246.9,1781.96
2015,"California","04000US06","Military enlisted tactical operations & air/weapons specialists & crew members","553010","Female","2",1371,353.993,30524.9,3844.88
2015,"California","04000US06","Military, rank not specified","559830","Male","1",28902,1861.22,45295.6,1866.67
2015,"California","04000US06","Military, rank not specified","559830","Female","2",4019,624.954,41603.7,3615.86
2015,"California","04000US06","Chief executives & legislators","1110XX","Male","1",113165,3292.23,183955.0,3660.32
2015,"California","04000US06","Chief executives & legislators","1110XX","Female","2",37466,1750.69,138582.0,5021.7
2015,"California","04000US06","Advertising & promotions managers","112011","Male","1",3318,614.195,105721.0,17631.5
2015,"California","04000US06","Advertising & promotions managers","112011","Female","2",3133,519.57,81209.3,8987.01
2015,"California","04000US06","Marketing & sales managers","112020","Male","1",65782,2385.78,125689.0,3874.93
2015,"California","04000US06","Marketing & sales managers","112020","Female","2",51096,1833.78,90508.9,2511.49
2015,"California","04000US06","Public relations & fundraising managers","112031","Male","1",2106,383.591,107975.0,10067.2
2015,"California","04000US06","Public relations & fundraising managers","112031","Female","2",4277,572.694,90675.6,8823.4
2015,"California","04000US06","Administrative services managers","113011","Male","1",9495,877.621,80977.1,4730.97
2015,"California","04000US06","Administrative services managers","113011","Female","2",6817,810.428,66850.8,4493.55
2015,"California","04000US06","Computer & information systems managers","113021","Male","1",44933,1536.47,127331.0,3134.27
2015,"California","04000US06","Computer & information systems managers","113021","Female","2",17825,1112.69,108568.0,4683.64
2015,"California","04000US06","Financial managers","113031","Male","1",57835,2213.91,135860.0,4631.48
2015,"California","04000US06","Financial managers","113031","Female","2",68175,2515.0,87704.8,2412.68
2015,"California","04000US06","Industrial production managers","113051","Male","1",19207,1269.06,89241.8,3082.91
2015,"California","04000US06","Industrial production managers","113051","Female","2",6525,723.031,76211.7,5484.74
2015,"California","04000US06","Purchasing managers","113061","Male","1",10018,865.142,96457.1,4875.63
2015,"California","04000US06","Purchasing managers","113061","Female","2",9841,943.095,79372.8,4491.09
2015,"California","04000US06","Transportation, storage, & distribution managers","113071","Male","1",19074,1177.59,62067.9,3030.58
2015,"California","04000US06","Transportation, storage, & distribution managers","113071","Female","2",4000,591.766,65717.0,8874.54
2015,"California","04000US06","Farmers, ranchers, & other agricultural managers","119013","Male","1",18346,1225.93,68624.6,4595.01
2015,"California","04000US06","Farmers, ranchers, & other agricultural managers","119013","Female","2",3129,540.982,50234.5,10041.7
2015,"California","04000US06","Construction managers","119021","Male","1",51713,2280.37,94034.5,2806.42
2015,"California","04000US06","Construction managers","119021","Female","2",5446,665.104,77609.2,3658.56
2015,"California","04000US06","Education administrators","119030","Male","1",31257,1623.89,96912.4,3475.51
2015,"California","04000US06","Education administrators","119030","Female","2",59592,1972.97,78167.1,1746.61
2015,"California","04000US06","Architectural & engineering managers","119041","Male","1",21037,1135.65,177391.0,6253.43
2015,"California","04000US06","Architectural & engineering managers","119041","Female","2",2135,335.752,159206.0,12631.5
2015,"California","04000US06","Food service managers","119051","Male","1",51858,2543.24,53919.8,2241.03
2015,"California","04000US06","Food service managers","119051","Female","2",40596,1753.74,41357.9,1602.71
2015,"California","04000US06","Gaming managers","119071","Male","1",1212,309.264,63740.3,11504.9
2015,"California","04000US06","Gaming managers","119071","Female","2",953,385.999,62500.7,11124.7
2015,"California","04000US06","Lodging managers","119081","Male","1",7156,915.16,68538.3,5981.21
2015,"California","04000US06","Lodging managers","119081","Female","2",6736,848.73,48546.3,4739.89
2015,"California","04000US06","Medical & health services managers","119111","Male","1",21407,1387.49,123096.0,6099.82
2015,"California","04000US06","Medical & health services managers","119111","Female","2",42775,1803.28,88747.6,2693.82
2015,"California","04000US06","Natural sciences managers","119121","Male","1",1430,365.716,149906.0,23651.6
2015,"California","04000US06","Natural sciences managers","119121","Female","2",809,240.626,107971.0,17385.7
2015,"California","04000US06","Property, real estate, & community association managers","119141","Male","1",33083,1818.94,83778.6,5204.42
2015,"California","04000US06","Property, real estate, & community association managers","119141","Female","2",42432,1729.54,56301.5,2421.78
2015,"California","04000US06","Social & community service managers","119151","Male","1",12486,1044.48,78934.0,4993.91
2015,"California","04000US06","Social & community service managers","119151","Female","2",26002,1389.25,68742.3,2322.18
2015,"California","04000US06","Miscellaneous managers","119XXX","Male","1",267712,3992.23,113123.0,1489.12
2015,"California","04000US06","Miscellaneous managers","119XXX","Female","2",156469,3628.85,88448.1,1494.07
2015,"California","04000US06","Software developers, applications & systems software","15113X","Male","1",158781,3513.84,121962.0,1499.89
2015,"California","04000US06","Software developers, applications & systems software","15113X","Female","2",39959,1814.42,99099.0,2186.67
2015,"California","04000US06","Miscellaneous mathematical science occupations, including mathematicians & statisticians","1520XX","Male","1",2628,456.688,134662.0,19601.0
2015,"California","04000US06","Miscellaneous mathematical science occupations, including mathematicians & statisticians","1520XX","Female","2",2421,470.543,84029.5,7544.71
2015,"California","04000US06","Biomedical & agricultural engineers","1720XX","Male","1",2623,498.786,102510.0,8797.85
2015,"California","04000US06","Biomedical & agricultural engineers","1720XX","Female","2",652,242.109,88762.2,15944.9
2015,"California","04000US06","Petroleum, mining & geological engineers, including mining safety engineers","1721XX","Male","1",1623,355.665,117464.0,18116.9
2015,"California","04000US06","Petroleum, mining & geological engineers, including mining safety engineers","1721XX","Female","2",217,113.669,92570.3,17511.7
2015,"California","04000US06","Miscellaneous engineers, including nuclear engineers","1721YY","Male","1",68875,2378.04,116197.0,2596.64
2015,"California","04000US06","Miscellaneous engineers, including nuclear engineers","1721YY","Female","2",11102,804.512,96220.6,4497.24
2015,"California","04000US06","Medical scientists, & life scientists, all other","1910XX","Male","1",10076,984.79,109685.0,6490.86
2015,"California","04000US06","Medical scientists, & life scientists, all other","1910XX","Female","2",11645,962.704,90230.7,4800.13
2015,"California","04000US06","Miscellaneous social scientists, including survey researchers & sociologists","1930XX","Male","1",3132,519.526,76991.6,10426.1
2015,"California","04000US06","Miscellaneous social scientists, including survey researchers & sociologists","1930XX","Female","2",3848,590.036,56045.7,5520.24
2015,"California","04000US06","Chemical technicians","194031","Male","1",3852,537.834,49170.3,4982.66
2015,"California","04000US06","Chemical technicians","194031","Female","2",1630,429.245,51598.4,7715.56
2015,"California","04000US06","Geological & petroleum technicians, & nuclear technicians","1940XX","Male","1",863,223.137,79376.1,9052.74
2015,"California","04000US06","Geological & petroleum technicians, & nuclear technicians","1940XX","Female","2",99,62.7961,92887.9,22325.4
2015,"California","04000US06","Miscellaneous life, physical, & social science technicians, including social science research assistants","1940YY","Male","1",12774,1180.57,58712.3,4652.32
2015,"California","04000US06","Miscellaneous life, physical, & social science technicians, including social science research assistants","1940YY","Female","2",10166,1013.69,49113.9,3784.55
2015,"California","04000US06","Miscellaneous community & social service specialists, including health educators & community health workers","21109X","Male","1",4222,523.709,62348.6,6265.07
2015,"California","04000US06","Miscellaneous community & social service specialists, including health educators & community health workers","21109X","Female","2",8707,872.541,49116.5,3407.59
2015,"California","04000US06","Lawyers, & judges, magistrates, & other judicial workers","2310XX","Male","1",67813,2260.87,194733.0,4837.91
2015,"California","04000US06","Lawyers, & judges, magistrates, & other judicial workers","2310XX","Female","2",44108,1945.08,147296.0,4502.37
2015,"California","04000US06","Other education, training, & library workers","2590XX","Male","1",3448,497.891,78905.4,12505.3
2015,"California","04000US06","Other education, training, & library workers","2590XX","Female","2",8528,771.023,58034.3,5958.99
2015,"California","04000US06","Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other","2740XX","Male","1",15564,1326.64,68913.6,4342.42
2015,"California","04000US06","Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other","2740XX","Female","2",2036,406.638,59246.7,11709.7
2015,"California","04000US06","Other therapists, including exercise physiologists","29112X","Male","1",3844,613.116,62936.5,6526.3
2015,"California","04000US06","Other therapists, including exercise physiologists","29112X","Female","2",16555,1188.43,54001.8,3009.48
2015,"California","04000US06","Nurse practitioners & nurse midwives","2911XX","Male","1",735,253.248,136506.0,18712.9
2015,"California","04000US06","Nurse practitioners & nurse midwives","2911XX","Female","2",6891,602.85,105625.0,5760.25
2015,"California","04000US06","Healthcare support workers, all other, including medical equipment preparers","31909X","Male","1",3098,432.029,47960.4,8013.15
2015,"California","04000US06","Healthcare support workers, all other, including medical equipment preparers","31909X","Female","2",9108,927.81,33868.2,2202.14
2015,"California","04000US06","Miscellaneous law enforcement workers","3330XX","Male","1",1555,337.318,55108.0,8048.94
2015,"California","04000US06","Miscellaneous law enforcement workers","3330XX","Female","2",711,261.36,51518.9,5465.85
2015,"California","04000US06","Lifeguards & other recreational, & all other protective service workers","33909X","Male","1",8594,759.401,45930.8,6453.03
2015,"California","04000US06","Lifeguards & other recreational, & all other protective service workers","33909X","Female","2",6018,670.112,30549.9,6175.92
2015,"California","04000US06","Miscellaneous food preparation & serving related workers, including dining room & cafeteria attendants & bartender helpers","3590XX","Male","1",33897,1937.16,22434.7,1080.92
2015,"California","04000US06","Miscellaneous food preparation & serving related workers, including dining room & cafeteria attendants & bartender helpers","3590XX","Female","2",14258,1151.88,20730.3,1462.67
2015,"California","04000US06","Janitors & building cleaners","37201X","Male","1",179196,3919.77,31560.6,452.09
2015,"California","04000US06","Janitors & building cleaners","37201X","Female","2",73790,2424.84,24881.1,879.26
2015,"California","04000US06","Embalmers & funeral attendants","3940XX","Male","1",918,244.673,36140.0,12305.5
2015,"California","04000US06","Embalmers & funeral attendants","3940XX","Female","2",617,238.339,31365.9,19286.0
2015,"California","04000US06","Correspondence clerks & order clerks","434XXX","Male","1",6816,665.2,36912.9,4267.64
2015,"California","04000US06","Correspondence clerks & order clerks","434XXX","Female","2",8527,831.247,37869.5,3438.07
2015,"California","04000US06","Miscellaneous office & administrative support workers, including desktop publishers","439XXX","Male","1",18504,1177.04,51445.8,2368.45
2015,"California","04000US06","Miscellaneous office & administrative support workers, including desktop publishers","439XXX","Female","2",49338,2206.34,45505.0,1210.11
2015,"California","04000US06","Miscellaneous agricultural workers, including animal breeders","4520XX","Male","1",184371,4434.61,20454.0,315.353
2015,"California","04000US06","Miscellaneous agricultural workers, including animal breeders","4520XX","Female","2",56925,2596.32,13710.1,487.206
2015,"California","04000US06","Construction equipment operators except paving, surfacing, & tamping equipment operators","47207X","Male","1",20775,1279.24,57075.8,1831.76
2015,"California","04000US06","Construction equipment operators except paving, surfacing, & tamping equipment operators","47207X","Female","2",663,289.222,34668.1,8238.16
2015,"California","04000US06","Brickmasons, blockmasons, stonemasons, & reinforcing iron & rebar workers","472XXX","Male","1",6391,915.782,34134.1,2299.64
2015,"California","04000US06","Brickmasons, blockmasons, stonemasons, & reinforcing iron & rebar workers","472XXX","Female","2",15,21.6803,None,None
2015,"California","04000US06","Miscellaneous extraction workers, including roof bolters & helpers","4750XX","Male","1",3631,557.594,54948.9,6234.77
2015,"California","04000US06","Miscellaneous extraction workers, including roof bolters & helpers","4750XX","Female","2",92,116.104,None,None
2015,"California","04000US06","Derrick, rotary drill, & service unit operators, & roustabouts, oil, gas, & mining","4750YY","Male","1",1786,440.45,71593.4,14578.7
2015,"California","04000US06","Derrick, rotary drill, & service unit operators, & roustabouts, oil, gas, & mining","4750YY","Female","2",137,128.4,131567.0,51709.7
2015,"California","04000US06","Miscellaneous construction workers, including solar photovoltaic installers, septic tank servicers & sewer pipe cleaners","47XXXX","Male","1",6787,797.73,43949.4,3691.95
2015,"California","04000US06","Miscellaneous construction workers, including solar photovoltaic installers, septic tank servicers & sewer pipe cleaners","47XXXX","Female","2",62,48.9992,27175.7,2629.09
2015,"California","04000US06","Electrical & electronics repairers, transportation equipment, & industrial & utility","49209X","Male","1",2579,817.238,48248.1,9880.19
2015,"California","04000US06","Electrical & electronics repairers, transportation equipment, & industrial & utility","49209X","Female","2",204,142.833,43476.0,15640.6
2015,"California","04000US06","Industrial & refractory machinery mechanics","49904X","Male","1",29878,1440.89,50733.7,1659.38
2015,"California","04000US06","Industrial & refractory machinery mechanics","49904X","Female","2",1164,322.223,35795.7,5195.2
2015,"California","04000US06","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians","4990XX","Male","1",26553,1404.07,41718.1,1469.87
2015,"California","04000US06","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians","4990XX","Female","2",1344,335.341,33294.9,3774.65
2015,"California","04000US06","Model makers, patternmakers, & molding machine setters, metal & plastic","5140XX","Male","1",3103,461.438,43252.4,4533.93
2015,"California","04000US06","Model makers, patternmakers, & molding machine setters, metal & plastic","5140XX","Female","2",569,181.979,32475.2,8977.59
2015,"California","04000US06","Miscellaneous metal workers & plastic workers, including multiple machine tool setters","514XXX","Male","1",32605,1754.41,34356.6,818.337
2015,"California","04000US06","Miscellaneous metal workers & plastic workers, including multiple machine tool setters","514XXX","Female","2",7753,817.071,27907.2,1393.26
2015,"California","04000US06","Textile bleaching & dyeing, & cutting machine setters, operators, & tenders","51606X","Male","1",1386,392.765,23474.6,2388.93
2015,"California","04000US06","Textile bleaching & dyeing, & cutting machine setters, operators, & tenders","51606X","Female","2",553,194.993,22113.2,4784.97
2015,"California","04000US06","Miscellaneous textile, apparel, & furnishings workers except upholsterers","51609X","Male","1",1272,368.42,37261.0,9035.01
2015,"California","04000US06","Miscellaneous textile, apparel, & furnishings workers except upholsterers","51609X","Female","2",1683,385.826,53680.2,6557.84
2015,"California","04000US06","Miscellaneous woodworkers, including model makers & patternmakers","5170XX","Male","1",1409,433.777,42660.5,8190.05
2015,"California","04000US06","Miscellaneous woodworkers, including model makers & patternmakers","5170XX","Female","2",181,107.024,36909.5,18732.7
2015,"California","04000US06","Miscellaneous production workers, including semiconductor processors","5191XX","Male","1",76086,2287.33,37671.3,1094.87
2015,"California","04000US06","Miscellaneous production workers, including semiconductor processors","5191XX","Female","2",29173,1479.81,28247.2,1745.99
2015,"California","04000US06","Subway, streetcar, & other rail transportation workers","5340XX","Male","1",1115,307.049,63076.2,12916.2
2015,"California","04000US06","Subway, streetcar, & other rail transportation workers","5340XX","Female","2",152,116.984,41784.7,10335.1
2015,"California","04000US06","Sailors & marine oilers, & ship engineers","5350XX","Male","1",2527,495.61,40853.3,5788.42
2015,"California","04000US06","Sailors & marine oilers, & ship engineers","5350XX","Female","2",485,207.017,28539.4,7033.99
2015,"California","04000US06","Miscellaneous transportation workers, including bridge & lock tenders & traffic technicians","5360XX","Male","1",1954,387.841,40161.0,4895.49
2015,"California","04000US06","Miscellaneous transportation workers, including bridge & lock tenders & traffic technicians","5360XX","Female","2",103,55.2938,41548.1,13056.6
2015,"California","04000US06","Conveyor operators & tenders, & hoist & winch operators","5370XX","Male","1",506,190.755,55248.3,14763.6
2015,"California","04000US06","Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders","5371XX","Male","1",4540,697.202,46927.7,8152.71
2015,"California","04000US06","Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders","5371XX","Female","2",998,367.099,25451.4,6039.89
2016,"California","04000US06","General & operations managers","111021","Male","1",72711,2485.0,110937.0,2605.17
2016,"California","04000US06","General & operations managers","111021","Female","2",34379,1809.29,83390.6,3437.4
2016,"California","04000US06","Compensation & benefits managers","113111","Male","1",609,268.116,118229.0,28550.3
2016,"California","04000US06","Compensation & benefits managers","113111","Female","2",1084,254.192,99286.0,15726.1
2016,"California","04000US06","Human resources managers","113121","Male","1",17159,1020.74,105982.0,6181.0
2016,"California","04000US06","Human resources managers","113121","Female","2",26165,1317.57,91583.0,3631.78
2016,"California","04000US06","Training & development managers","113131","Male","1",2766,469.452,82553.8,8130.36
2016,"California","04000US06","Training & development managers","113131","Female","2",2600,441.517,82860.7,7210.38
2016,"California","04000US06","Emergency management directors","119161","Male","1",507,158.47,86627.3,11142.7
2016,"California","04000US06","Emergency management directors","119161","Female","2",483,167.323,86684.6,10405.7
2016,"California","04000US06","Agents & business managers of artists, performers, & athletes","131011","Male","1",4075,576.023,98846.1,12980.6
2016,"California","04000US06","Agents & business managers of artists, performers, & athletes","131011","Female","2",3548,539.949,80841.3,13059.6
2016,"California","04000US06","Buyers & purchasing agents, farm products","131021","Male","1",839,329.1,69976.0,31026.5
2016,"California","04000US06","Buyers & purchasing agents, farm products","131021","Female","2",404,230.192,35735.3,11396.5
2016,"California","04000US06","Wholesale & retail buyers, except farm products","131022","Male","1",12438,1169.71,49697.7,3727.37
